RegionName,City,State,CountyName,name,SizeRank,2017-08,2017-09,2017-10,2017-11,2017-12,2018-01,2018-02,2018-03,2018-04,2018-05,2018-06,2018-07
85501,Globe,AZ,Gila,Globe-AZ-85501,8137,119900,126250,129900,131700,130000,127000,133500,130475,134950,129900,130475,135000
85123,Casa-Grande,AZ,Pinal,Casa-Grande-AZ-85123,8149,125000,127900,134000,136950,134900,135000,135000,135000,135000,135000,136500,137950
85355,Waddell,AZ,Maricopa,Waddell-AZ-85355,8189,299495,297724.5,316250,297950,297820,328900,339900,345450,349000,348000,335000,338400
86429,Bullhead-City,AZ,Mohave,Bullhead-City-AZ-86429,8206,300000,317000,287950,300000,299949.5,298450,315000,299950,315000,337400,349000,348450
85012,Phoenix,AZ,Maricopa,Phoenix-AZ-85012,8238,449900,450000,456550,463100,450000,449950,449900,415000,359000,399000,425000,422338.5
85004,Phoenix,AZ,Maricopa,Phoenix-AZ-85004,8433,322450,309500,307000,299950,299900,299950,299450,305000,299500,305000,310000,300000
86315,Prescott-Valley,AZ,Yavapai,Prescott-Valley-AZ-86315,8458,360950,366000,368483,379000,369900,359450,389700,389700,384890,385000,399900,399900
85935,Pinetop,AZ,Navajo,Pinetop-AZ-85935,8473,299250,299000,309900,319888.5,329777,319777,315000,319950,329000,326950,334900,341250
85378,Surprise,AZ,Maricopa,Surprise-AZ-85378,8512,223995,222990,220000,222990,225000,232995,232995,232990,232990,219900,213500,224074
86351,Sedona,AZ,Yavapai,Sedona-AZ-86351,8531,469450,479450,479900,499000,499450,487450,513995,514500,513995,519000,475000,489900
85603,Bisbee,AZ,Cochise,Bisbee-AZ-85603,8549,135000,135000,135000,144950,145000,139999,149000,152000,152000,153950,150000,152000
85087,New-River,AZ,Maricopa,New-River-AZ-85087,8551,364995,375000,388000,390990,388000,399900,399899.5,389000,385000,382450,392000,399799.5
85937,Snowflake,AZ,Navajo,Snowflake-AZ-85937,8674,182000,179450,174900,169000,186500,189500,189900,182400,192950,199999,232000,239000
86440,Mohave-Valley,AZ,Mohave,Mohave-Valley-AZ-86440,8692,206500,216000,229000,225000,229900,216000,214500,211750,223900,225000,195000,205000
85643,Willcox,AZ,Cochise,Willcox-AZ-85643,8883,128250,132500,126000,129000,124900,123700,127000,124900,124900,124900,119000,120000
86046,Williams,AZ,Coconino,Williams-AZ-86046,8916,375000,335000,305000,283450,288000,283450,294500,279500,275000,270000,275000,275000
85194,Casa-Grande,AZ,Pinal,Casa-Grande-AZ-85194,8950,270922,249900,250400,257000,251500,249900,249700,246937.5,239900,239500,242400,239900
85363,Youngtown,AZ,Maricopa,Youngtown-AZ-85363,9011,174900,174900,164500,169500,172800,174900,166400,169250,173750,169000,167900,167434.5
86325,Cornville,AZ,Yavapai,Cornville-AZ-86325,9025,299700,315000,310000,314500,354500,362000,372450,349000,339000,350000,369900,372450
85045,Phoenix,AZ,Maricopa,Phoenix-AZ-85045,9132,372500,369950,372500,373945,404950,389900,390971,394900,399949.5,427450,404950,383900
85361,Surprise,AZ,Maricopa,Surprise-AZ-85361,9208,309950,319900,319450,320000,319950,324950,319450,319000,309900,315000,315000,319995
85552,Thatcher,AZ,Graham,Thatcher-AZ-85552,9256,177450,175000,179900,187450,187450,187450,200000,210000,210000,210000,210000,210000
85933,Overgaard,AZ,Navajo,Overgaard-AZ-85933,9530,219900,218900,219000,218950,212700,196000,187400,199900,219000,213450,219000,219900
86324,Clarkdale,AZ,Yavapai,Clarkdale-AZ-86324,9553,260000,273400,276700,279000,283250,299000,304945,307890,313890,322817.5,327525,327500
85321,Ajo,AZ,Pima,Ajo-AZ-85321,9568,88450,89900,86950,83000,79900,79900,81450,85000,89900,88000,86500,85000
85544,Pine,AZ,Gila,Pine-AZ-85544,9585,281250,289000,270500,285000,265000,286500,283500,281450,290000,298000,282400,305900
86335,Rimrock,AZ,Yavapai,Rimrock-AZ-86335,9588,198950,199900,214900,214900,202400,201450,227000,233000,225000,223950,223950,225000
85925,Eagar,AZ,Apache,Eagar-AZ-85925,9688,165500,166500,166000,167500,167000,168000,162000,166000,159250,159250,180500,179000
85377,Carefree,AZ,Maricopa,Carefree-AZ-85377,9695,767500,768500,766250,769000,747000,767750,799000,815000,826950,821950,850000,819000
85263,Rio-Verde,AZ,Maricopa,Rio-Verde-AZ-85263,9733,497729,477250,478243,479900,489000,496544.5,489900,500000,499900,489450,487000,518450
85356,Wellton,AZ,Yuma,Wellton-AZ-85356,9762,174150,177650,172000,172000,170888.5,167388.5,167388.5,169777,165000,159900,165000,172000
85631,San-Manuel,AZ,Pinal,San-Manuel-AZ-85631,9884,69900,74950,80000,80000,85000,85000,85000,92000,85000,95000,97500,95000
86017,Munds-Park,AZ,Coconino,Munds-Park-AZ-86017,9941,339000,339000,324900,329000,349900,354500,345000,334900,339000,334900,335000,322450
85145,Marana,AZ,Pima,Marana-AZ-85145,10050,169945,191535,186990,191990,189000,189000,181450,193945,195000,195000,192900,187450
85646,Tubac,AZ,Santa Cruz,Tubac-AZ-85646,10093,437000,450000,435000,437000,421500,437000,424000,435000,414500,399000,382450,389900
85928,Heber,AZ,Navajo,Heber-AZ-85928,10106,299000,250000,250000,257500,249950,249400,237450,241950,239400,259950,254950,269900
94109,San-Francisco,CA,San Francisco,San-Francisco-CA-94109,12,1295000,1195000,1095000,1192000,1099000,1046500,1036000,1185000,1195000,1150000,1236500,1099000
90250,Hawthorne,CA,Los Angeles,Hawthorne-CA-90250,19,575000,575000,575000,590000,590000,598000,599900,614450,639000,659975,679000,682250
94565,Pittsburg,CA,Contra Costa,Pittsburg-CA-94565,31,412500,415000,415000,415500,419950,410000,410000,434900,439900,430000,440000,444944
90046,Los-Angeles,CA,Los Angeles,Los-Angeles-CA-90046,34,1400000,1449000,1642000,1595000,1699000,1687000,1654747.5,1659500,1599000,1575000,1599000,1799000
94501,Alameda,CA,Alameda,Alameda-CA-94501,64,849000,889000,849990,844000,799000,799000,807774,849475,849250,885000,895000,895000
94110,San-Francisco,CA,San Francisco,San-Francisco-CA-94110,76,1199000,1195000,1150000,1195000,1195000,1199000,1199500,1195000,1295000,1297000,1295000,1295000
90044,Los-Angeles,CA,Los Angeles,Los-Angeles-CA-90044,86,396625,400000,409000,419000,419500,419950,419000,419900,429000,435000,436750,429850
90805,Long-Beach,CA,Los Angeles,Long-Beach-CA-90805,90,438500,439900,449900,449900,455000,449950,446500,439950,447450,456900,469999.5,475000
95630,Folsom,CA,Sacramento,Folsom-CA-95630,93,519950,535000,524700,520960.5,527000,530000,554500,566450,559925,549900,549000,569900
90650,Norwalk,CA,Los Angeles,Norwalk-CA-90650,94,449949.5,449000,449900,450000,454900,465000,460000,464999,474900,469999,475450,475000
92683,Westminster,CA,Orange,Westminster-CA-92683,96,639999,649000,649900,649000,657500,667000,660000,675000,694500,698888,698944,699800
94558,Napa,CA,Napa,Napa-CA-94558,106,779250,796000,776750,759500,739900,748500,725000,759000,775000,786250,765000,749000
90026,Los-Angeles,CA,Los Angeles,Los-Angeles-CA-90026,109,899990,949000,989999,949000,944000,899990,949000,899000,949000,995000,999999,1049974.5
91910,Chula-Vista,CA,San Diego,Chula-Vista-CA-91910,111,499894,499888,499894,499900,511000,517000,509000,510000,505745,522500,546999.5,532500
93722,Fresno,CA,Fresno,Fresno-CA-93722,121,253000,249900,259000,259900,253450,269800,269000,274900,275000,271000,269925,269000
94533,Fairfield,CA,Solano,Fairfield-CA-94533,127,370000,384378,397500,375000,365000,399000,387450,385000,399000,408000,400000,399999
95608,Carmichael,CA,Sacramento,Carmichael-CA-95608,129,412450,419900,422475,429900,427450,419000,407000,410000,429000,429000,445000,444950
90066,Los-Angeles,CA,Los Angeles,Los-Angeles-CA-90066,137,1307375,1349000,1349000,1365000,1399000,1399000,1400000,1399000,1386000,1387500,1377000,1388000
91709,Chino-Hills,CA,San Bernardino,Chino-Hills-CA-91709,141,724000,729000,748000,730675,759000,759000,786999.5,768000,739500,738888,725000,739990
92677,Laguna-Niguel,CA,Orange,Laguna-Niguel-CA-92677,148,885000,878750,899000,878750,889000,899000,888000,899900,925000,925997.5,929000,899000
95823,Sacramento,CA,Sacramento,Sacramento-CA-95823,149,265250,268000,269900,268888,265000,269250,269900,275000,279950,285000,285000,289000
92804,Anaheim,CA,Orange,Anaheim-CA-92804,159,559000,562499.5,552500,549450,539900,549999,549999,549949.5,569000,585000,579900,585000
92345,Hesperia,CA,San Bernardino,Hesperia-CA-92345,167,255900,265000,265000,265000,269900,268950,269450,270000,274500,279450,279900,279000
92126,San-Diego,CA,San Diego,San-Diego-CA-92126,169,529000,541950,549900,549000,549000,564950,567495,565000,561495,599949.5,600000,599000
90019,Los-Angeles,CA,Los Angeles,Los-Angeles-CA-90019,170,1095000,1125000,1170000,1190000,1150000,1150000,1139000,1079900,1175000,1187500,1197500,1197500
92336,Fontana,CA,San Bernardino,Fontana-CA-92336,183,435000,439200,438950,438900,439000,439900,447900,450000,449900,459900,462500,464888
91911,Chula-Vista,CA,San Diego,Chula-Vista-CA-91911,187,449949.5,450000,451000,449000,459000,469000,469450,465000,475000,484900,499190,498000
92503,Riverside,CA,Riverside,Riverside-CA-92503,189,389999,389900,399000,400000,404500,419900,410000,415000,414950,424950,429950,449950
94536,Fremont,CA,Alameda,Fremont-CA-94536,190,892000,892450,878841,869980,874485,819500,850000,877500,899888,972475,992500,989388
90280,South-Gate,CA,Los Angeles,South-Gate-CA-90280,196,414900,414950,414900,419700,420000,424900,420000,434500,442900,443950,440000,439450
91730,Rancho-Cucamonga,CA,San Bernardino,Rancho-Cucamonga-CA-91730,205,420000,420000,417000,416944,410000,425000,431400,435000,434900,440000,449900,442500
90201,Bell,CA,Los Angeles,Bell-CA-90201,208,449000,449900,444900,424950,435000,439000,432000,420000,425000,425000,415000,425000
92592,Temecula,CA,Riverside,Temecula-CA-92592,208,500499.5,509900,519000,519000,517000,499999.5,497000,499900,509000,515000,509950,503000
92109,San-Diego,CA,San Diego,San-Diego-CA-92109,212,899000,949450,979000,998000,987500,1044000,1031999.5,997000,949000,1077500,1060000,1050000
92101,San-Diego,CA,San Diego,San-Diego-CA-92101,216,624900,599000,599000,617000,599000,627000,619000,602500,619900,649000,662443.5,675000
90004,Los-Angeles,CA,Los Angeles,Los-Angeles-CA-90004,222,1100000,1200000,1200000,1300000,1450000,1300000,1300000,1295000,1263500,1297000,1350000,1299000
90706,Bellflower,CA,Los Angeles,Bellflower-CA-90706,226,499950,499000,499000,520000,527500,515000,527000,549499.5,529990,524900,510000,499999
92335,Fontana,CA,San Bernardino,Fontana-CA-92335,237,323144,330500,339000,339999,338800,335450,345000,349000,349000,348950,344950,347200
92021,El-Cajon,CA,San Diego,El-Cajon-CA-92021,241,459450,456444,465000,455000,450000,450000,455000,457888,467000,505000,507497.5,499000
93065,Simi-Valley,CA,Ventura,Simi-Valley-CA-93065,243,615000,599900,607950,625000,625000,600000,618000,629949.5,639975,649900,629900,624900
91342,Los-Angeles,CA,Los Angeles,Los-Angeles-CA-91342,244,490000,485000,494900,494990,494945,495950,509450,499900,495000,510000,519000,520000
95747,Roseville,CA,Placer,Roseville-CA-95747,246,482725,475995,480000,485900,486450,479990,485000,489990,494500,499000,498900,499000
95123,San-Jose,CA,Santa Clara,San-Jose-CA-95123,248,799000,799000,799969,809000,800000,861500,871168.5,899000,899950,899000,899444,899888
92627,Costa-Mesa,CA,Orange,Costa-Mesa-CA-92627,255,869000,870900.5,880932.5,860990,850000,895000,950000,888000,889000,893337,886990,874650
90011,Los-Angeles,CA,Los Angeles,Los-Angeles-CA-90011,268,360000,363500,365000,367700,350000,367500,373000,379000,379000,387000,395000,390000
90025,Los-Angeles,CA,Los Angeles,Los-Angeles-CA-90025,275,937000,912000,929000,949000,1085000,1104711,1041500,995000,975000,969000,988000,946950
94544,Hayward,CA,Alameda,Hayward-CA-94544,283,599000,599974.5,599950,599950,625000,655000,641840.5,638800,599999,638900,649950,649950
95051,Santa-Clara,CA,Santa Clara,Santa-Clara-CA-95051,292,1089944,989313.5,1100000,1134000,1199000,1197494,1193940,1199475,1198000,1309139.5,1399000,1388444
91710,Chino,CA,San Bernardino,Chino-CA-91710,296,479000,475000,485000,480000,489900,513888,513888,514944,516388,519000,515000,518694
91335,Los-Angeles,CA,Los Angeles,Los-Angeles-CA-91335,297,524950,529950,539000,535000,535000,535900,529900,542450,558950,555000,555000,575000
90731,Los-Angeles,CA,Los Angeles,Los-Angeles-CA-90731,301,557500,549000,545000,549000,535000,549000,550000,579000,599900,599000,580000,569000
95687,Vacaville,CA,Solano,Vacaville-CA-95687,305,423990,419900,415000,413000,416500,425000,439900,439900,437990,427000,418000,429949.5
93550,Palmdale,CA,Los Angeles,Palmdale-CA-93550,309,250000,250000,250000,259900,254950,250000,264700,264900,269900,270000,265000,270000
94509,Antioch,CA,Contra Costa,Antioch-CA-94509,313,394500,399000,389950,389000,379950,379950,389500,389800,399900,399000,398000,399000
93727,Fresno,CA,Fresno,Fresno-CA-93727,336,283945,285900,286440,288000,285582,292870,287750,289900,299900,309100,315000,310000
93536,Lancaster,CA,Los Angeles,Lancaster-CA-93536,339,339900,340000,349000,349000,350000,359994.5,359900,359450,360000,365000,369900,365000
95758,Elk-Grove,CA,Sacramento,Elk-Grove-CA-95758,347,370000,379974.5,386500,387000,389450,387000,390000,399000,395000,398000,395000,404450
93306,Bakersfield,CA,Kern,Bakersfield-CA-93306,349,234900,229500,221990,229444,231500,237000,236928.5,230000,244900,227499.5,250000,229900
93257,Porterville,CA,Tulare,Porterville-CA-93257,355,215000,219450,219000,229000,223450,235000,227000,224900,224975,229900,224450,229000
93307,Bakersfield,CA,Kern,Bakersfield-CA-93307,358,163750,175000,172450,166500,169000,167750,175000,189900,189900,190950,199000,202000
93309,Bakersfield,CA,Kern,Bakersfield-CA-93309,363,213250,209475,199925,199950,200000,199900,217450,210000,210000,215000,219950,227450
95035,Milpitas,CA,Santa Clara,Milpitas-CA-95035,364,883500,866935,860000,867940,870990,902880,924687.5,948000,997700,990000,998888,998888
93230,Hanford,CA,Kings,Hanford-CA-93230,372,249000,247245,252565.5,259900,265000,254358,251413,256700,262400,264900,269000,267700
90802,Long-Beach,CA,Los Angeles,Long-Beach-CA-90802,377,419950,429500,400000,397000,387450,395000,399000,385000,399949.5,399999.5,448950,439500
94538,Fremont,CA,Alameda,Fremont-CA-94538,378,799900,849400,849999.5,849888,850000,895000,900000,949999.5,984440,979950,989900,998000
94541,Hayward,CA,Alameda,Hayward-CA-94541,381,579000,597500,588800,578999.5,588888,591670.5,587000,591170.5,599925,628500,628000,639000
95076,Watsonville,CA,Santa Cruz,Watsonville-CA-95076,382,669500,669000,649999.5,652500,650000,636000,622500,649500,649250,655000,667000,679000
92630,Lake-Forest,CA,Orange,Lake-Forest-CA-92630,389,714500,714950,727450,740000,714950,742450,744900,742400,729450,729949.5,725950,718000
93274,Tulare,CA,Tulare,Tulare-CA-93274,390,235000,232000,219900,229900,229400,229950,218900,223900,229250,239900,235000,244900
92647,Huntington-Beach,CA,Orange,Huntington-Beach-CA-92647,398,748900,745000,720000,710000,727000,729500,729000,737000,749000,758200,759000,749950
92104,San-Diego,CA,San Diego,San-Diego-CA-92104,413,569000,547450,577000,574899,585000,575000,600000,619000,579000,599000,589450,619000
92115,San-Diego,CA,San Diego,San-Diego-CA-92115,413,515000,499000,510000,517450,510000,509900,515000,510000,515000,515000,539000,549000
90631,La-Habra,CA,Orange,La-Habra-CA-90631,415,629000,639900,649449.5,645000,629450,624950,615000,622000,599950,639950,617500,625000
92154,San-Diego,CA,San Diego,San-Diego-CA-92154,428,450000,449950,459500,472000,472000,474450,469450,465900,474950,489000,485000,486500
94513,Brentwood,CA,Contra Costa,Brentwood-CA-94513,430,600145,610000,619888,627495,619900,619900,619900,615000,609880,609729,609900,619900
92646,Huntington-Beach,CA,Orange,Huntington-Beach-CA-92646,433,774900,750000,724950,731000,675000,648500,649000,740000,759950,783499.5,759888,774950
94587,Union-City,CA,Alameda,Union-City-CA-94587,436,799000,800781,804444,804925,798000,800000,799000,849974.5,849950,849999.5,863944,888888
95355,Modesto,CA,Stanislaus,Modesto-CA-95355,448,325000,327000,326000,329990,334900,348500,349925,349975,339000,349949.5,347577,349000
95670,Rancho-Cordova,CA,Sacramento,Rancho-Cordova-CA-95670,451,319950,329000,345000,329000,324999.5,319250,309900,329500,339900,349450,359888,355000
92376,Rialto,CA,San Bernardino,Rialto-CA-92376,455,315000,315000,315000,320000,320000,325000,329900,335000,339900,349000,346000,345000
95014,Cupertino,CA,Santa Clara,Cupertino-CA-95014,461,1984000,1819000,1788000,1879000,1890000,1788000,1850000,1898000,2043950,2090000,2094000,1969000
94568,Dublin,CA,Alameda,Dublin-CA-94568,462,914785,907880,924690,934888,978000,975000,985880,928900,938900,915000,909880,912800
92105,San-Diego,CA,San Diego,San-Diego-CA-92105,470,399450,399000,399900,424990,399900,399000,399900,399900,399450,399949.5,429000,424999
94080,South-San-Francisco,CA,San Mateo,South-San-Francisco-CA-94080,480,795000,799000,798500,796500,877000,862500,864000,889970,944444,948000,930000,950000
92648,Huntington-Beach,CA,Orange,Huntington-Beach-CA-92648,500,999900,961950,949000,995000,952500,1032500,1099000,1099000,1049500,1099500,1184500,1149000
92620,Irvine,CA,Orange,Irvine-CA-92620,504,935000,929888,938800,948500,950500,979400,999999,1042500,1038800,1015000,999943.5,1014800
94112,San-Francisco,CA,San Francisco,San-Francisco-CA-94112,505,892500,868000,887888,900000,927000,950000,949000,949000,993351,988888,949500,998000
90640,Montebello,CA,Los Angeles,Montebello-CA-90640,507,519900,524089,529700,535000,535000,519000,529694,519000,504500,535000,558888,549950
95648,Lincoln,CA,Placer,Lincoln-CA-95648,523,449000,449990,457900,450000,459999,455000,461000,469450,474200,479000,475000,474925
95125,San-Jose,CA,Santa Clara,San-Jose-CA-95125,535,1249999,1299000,1300000,1299000,1300000,1499500,1495000,1488444,1380000,1349000,1390000,1409444
90036,Los-Angeles,CA,Los Angeles,Los-Angeles-CA-90036,536,1699999,1600000,1664000,1790000,1792500,1799000,1749000,1754000,1699000,1724500,1726500,1582500
92562,Murrieta,CA,Riverside,Murrieta-CA-92562,547,454700,450000,454500,449900,458890,458690,464900,475000,479900,487450,470460,477500
94806,San-Pablo,CA,Contra Costa,San-Pablo-CA-94806,564,449000,447000,449000,450000,449888,439950,444900,450000,459000,450000,449999,449000
92117,San-Diego,CA,San Diego,San-Diego-CA-92117,565,622000,615000,629000,635000,617000,619900,639000,650000,650000,660000,669000,679000
92130,San-Diego,CA,San Diego,San-Diego-CA-92130,569,1215272,1197000,1257626,1257626,1249499,1303199,1289900,1299900,1315000,1371500,1350000,1344000
92128,San-Diego,CA,San Diego,San-Diego-CA-92128,573,575000,549000,599950,595000,595000,616950,601500,599450,605000,599000,649000,647000
94591,Vallejo,CA,Solano,Vallejo-CA-94591,580,430000,445000,445000,448000,442500,440000,459950,449000,459375,459000,464950,449950
91331,Los-Angeles,CA,Los Angeles,Los-Angeles-CA-91331,583,439888,459000,447000,440000,450000,459000,460000,469970,455000,457000,462500,479500
92563,Murrieta,CA,Riverside,Murrieta-CA-92563,584,419900,419900,425000,425000,424245,428900,430000,432000,439777,440000,443000,445000
91801,Alhambra,CA,Los Angeles,Alhambra-CA-91801,592,638000,624750,638000,636500,638000,658000,648000,629000,620000,654000,648888,618800
90042,Los-Angeles,CA,Los Angeles,Los-Angeles-CA-90042,600,639950,675000,691500,677000,688000,675000,699000,712500,699000,679000,724900,750000
92020,El-Cajon,CA,San Diego,El-Cajon-CA-92020,605,489000,485000,485000,489000,479000,485000,515000,515000,515000,549888,589000,560000
93308,Oildale,CA,Kern,Oildale-CA-93308,608,210994.5,199950,202110,200000,177450,172000,199900,212500,210000,219900,220000,219900
94553,Martinez,CA,Contra Costa,Martinez-CA-94553,609,595000,568000,565000,563888,569000,572450,585000,599000,597450,577000,596500,599970
92882,Corona,CA,Riverside,Corona-CA-92882,615,459999,469000,462450,459900,459900,475000,479900,480950,489900,499900,510000,519900
94015,Daly-City,CA,San Mateo,Daly-City-CA-94015,615,848888,838944,854944,859888,889000,854444,854444,869000,888000,889500,898000,888888
92399,Yucaipa,CA,San Bernardino,Yucaipa-CA-92399,627,377000,389900,389900,389700,387000,389000,399900,399000,424900,409990,418900,406900
